ind;ringnr;tr;plats;year;date;hour;sign;sex;age;wing;tarsv;tail;wproj;fett;weigh;bill;bihe;biwi
VB-11;3424747.00;1.00;Hor;98.00;38.00;15.00;BHN;1.00;20.00;96.00;33.35;;28.00;2.00;31.30;12.70;5.00;4.80
VB-12;3424748.00;1.00;Hor;98.00;38.00;16.00;BHN;1.00;20.00;98.00;34.40;74.00;29.00;2.00;35.00;12.00;4.90;5.00
VB-13;3424749.00;1.00;Hor;98.00;38.00;17.00;BHN;1.00;20.00;102.00;33.55;;31.00;1.00;35.20;12.90;5.10;5.20
VB-14;3424726.00;1.00;Hor;98.00;15.00;20.00;BHN;1.00;20.00;101.00;33.15;78.00;27.00;1.00;36.00;12.80;5.40;5.00
VB-15;3424750.00;1.00;Hor;98.00;39.00;17.00;BHN;1.00;35.00;101.00;31.75;77.00;30.00;2.00;31.60;13.10;5.00;4.80
VB-17;3424727.00;1.00;Hor;98.00;15.00;21.00;BHN;1.00;35.00;98.00;33.80;76.00;28.00;2.00;35.10;12.50;5.00;5.00
VB-18;3424751.00;1.00;Hor;98.00;40.00;7.00;TAN;1.00;35.00;100.00;33.95;80.00;30.00;1.00;33.40;13.30;5.10;4.90
VB-19;3424752.00;1.00;Hor;98.00;40.00;6.00;TAN;1.00;35.00;100.00;33.45;76.00;30.00;1.00;34.50;12.30;5.00;4.90
VB-21;3424753.00;1.00;Hor;98.00;40.00;9.00;TAN;1.00;35.00;102.00;32.95;80.00;31.00;1.00;34.90;12.80;4.90;4.70
VB-22;3424754.00;1.00;Hor;98.00;40.00;10.00;TAN;1.00;20.00;102.00;34.40;82.00;31.00;1.00;37.00;12.20;5.10;5.00
VB-23;3424755.00;1.00;Hor;98.00;40.00;11.00;TAN;1.00;35.00;98.00;32.85;78.00;30.00;2.00;35.00;13.00;5.00;5.00
VB-24;3424756.00;1.00;Hor;98.00;40.00;12.00;TAN;1.00;20.00;103.00;34.00;75.00;31.00;1.00;38.60;12.90;5.00;4.90
VB-25;3424728.00;1.00;Hor;98.00;15.00;21.00;BHN;1.00;35.00;102.00;33.40;80.00;32.00;;36.90;;;
VB-27;3424757.00;1.00;Hor;98.00;40.00;8.00;TAN;1.00;25.00;101.00;33.80;75.00;30.00;2.00;35.80;11.90;5.00;5.00
VB-28;3424758.00;1.00;Hor;98.00;41.00;9.00;TAN;1.00;20.00;99.00;32.50;78.00;30.00;1.00;35.00;13.10;5.10;5.10
VB-29;3424759.00;1.00;Hor;98.00;41.00;11.00;TAN;1.00;35.00;98.00;33.85;75.00;31.00;1.00;35.30;12.70;5.10;5.00
VB-31;3424760.00;1.00;Hor;98.00;41.00;12.00;TAN;1.00;35.00;102.00;33.10;80.00;30.00;2.00;35.40;12.10;5.00;4.90
VB-32;3424761.00;1.00;Hor;98.00;41.00;14.00;TAN;1.00;35.00;102.00;33.00;80.00;32.00;1.00;32.40;12.90;5.00;4.90
VB-33;3424729.00;1.00;Hor;98.00;18.00;10.00;BHN;1.00;35.00;101.00;33.80;79.00;29.00;.00;34.30;12.30;5.10;4.60
VB-34;3424762.00;1.00;Hor;98.00;41.00;15.00;TAN;1.00;35.00;101.00;34.10;80.00;31.00;1.00;34.60;12.90;5.00;5.00
VB-35;3424763.00;1.00;Hor;98.00;41.00;17.00;TAN;1.00;35.00;104.00;32.40;80.00;32.00;1.00;37.20;12.80;5.00;4.90
VB-37;3424764.00;1.00;Hor;98.00;42.00;9.00;TAN;1.00;25.00;100.00;33.40;80.00;30.00;1.00;32.20;12.50;5.00;4.90
VB-38;3424730.00;1.00;Hor;98.00;18.00;10.00;BHN;2.00;35.00;97.00;31.90;74.00;28.00;1.00;31.30;12.20;5.00;5.00
VB-39;3424765.00;1.00;Hor;98.00;42.00;10.00;TAN;1.00;35.00;102.00;33.65;79.00;32.00;2.00;35.70;12.90;5.10;5.00
VB-41;3424766.00;1.00;Hor;98.00;42.00;15.00;TAN;1.00;20.00;100.00;32.55;75.00;30.00;2.00;;12.80;4.80;4.90
VB-42;3424767.00;1.00;Hor;98.00;42.00;18.00;TAN;1.00;35.00;102.00;33.00;80.00;31.00;2.00;34.30;12.40;5.00;5.00
VB-43;3424731.00;1.00;Hor;98.00;18.00;12.00;BHN;1.00;35.00;102.00;34.50;81.00;30.00;.00;36.10;12.40;5.20;4.90
VB-44;3424768.00;1.00;Hor;98.00;42.00;20.00;TAN;1.00;35.00;101.00;32.00;78.00;31.00;2.00;32.30;12.60;5.00;4.90
VB-45;3424769.00;1.00;Hor;98.00;42.00;20.00;TAN;1.00;35.00;100.00;32.20;76.00;32.00;2.00;32.20;12.60;4.70;5.00
VB-47;3424732.00;1.00;Hor;98.00;19.00;8.00;BHN;1.00;35.00;104.00;35.40;82.00;31.00;.00;37.30;13.20;5.20;5.10
VB-49;3424733.00;1.00;Hor;98.00;19.00;8.00;BHN;1.00;35.00;98.00;33.05;76.00;30.00;.00;35.30;12.90;5.20;5.00
VB-50;3424734.00;1.00;Hor;98.00;19.00;10.00;BHN;1.00;35.00;103.00;34.05;80.00;29.00;.00;33.20;13.10;5.10;4.90
VB-51;3424735.00;1.00;Hor;98.00;19.00;12.00;BHN;1.00;35.00;101.00;34.35;78.00;30.00;1.00;34.60;12.50;5.10;4.90
VB-54;3424770.00;1.00;Hor;98.00;44.00;17.00;TAN;1.00;20.00;100.00;33.60;75.00;30.00;2.00;34.30;13.10;4.90;5.00
VB-55;3424736.00;1.00;Hor;98.00;20.00;8.00;BHN;1.00;20.00;102.00;33.15;78.00;29.00;.00;32.30;12.20;5.00;4.60
VB-57;3424771.00;1.00;Hor;98.00;44.00;17.00;TAN;1.00;20.00;105.00;32.90;84.00;34.00;1.00;37.30;13.20;5.10;5.00
VB-58;3424737.00;1.00;Hor;98.00;20.00;10.00;BHN;1.00;35.00;103.00;34.60;81.00;32.00;.00;34.50;12.80;5.10;5.10
VB-59;3424772.00;1.00;Hor;98.00;44.00;19.00;TAN;1.00;35.00;102.00;33.20;80.00;29.00;2.00;34.60;12.60;5.00;4.80
VB-71;3424773.00;1.00;Hor;98.00;44.00;21.00;TAN;1.00;35.00;100.00;32.05;78.00;29.00;1.00;35.20;13.00;5.00;4.90
VB-72;3424738.00;1.00;Hor;98.00;20.00;14.00;BHN;1.00;35.00;102.00;34.30;78.00;31.00;1.00;35.50;12.20;4.90;4.90
VB-79;3424739.00;1.00;Hor;98.00;20.00;15.00;BHN;1.00;35.00;100.00;34.00;80.00;30.00;.00;33.20;12.00;5.10;4.50
VB-83;3424740.00;1.00;Hor;98.00;21.00;9.00;BHN;1.00;35.00;104.00;34.10;84.00;31.00;.00;35.20;12.60;5.00;4.70
VB-87;3424741.00;1.00;Hor;98.00;21.00;11.00;BHN;1.00;35.00;102.00;32.60;81.00;29.00;.00;34.20;13.20;4.90;5.00
VB-92;3424742.00;1.00;Hor;98.00;21.00;13.00;BHN;1.00;35.00;98.00;32.50;79.00;28.00;.00;34.20;12.60;5.20;4.90
VB-95;3424743.00;1.00;Hor;98.00;21.00;14.00;BHN;1.00;30.00;101.00;34.55;80.00;28.00;.00;38.90;12.10;5.60;5.50
VB-99;3424744.00;1.00;Hor;98.00;21.00;14.00;BHN;1.00;20.00;98.00;33.20;75.00;29.00;1.00;34.10;12.40;5.20;5.00
HB-01;3300056.00;2.00;Hor;98.00;20.00;12.00;BHN;1.00;35.00;99.00;33.90;76.00;29.00;.00;33.80;12.30;5.10;5.00
HB-80;3424704.00;2.00;Hor;98.00;40.00;5.00;TAN;1.00;35.00;99.00;32.75;75.00;30.00;1.00;33.20;;4.80;4.80
V5-22;3308422.00;2.00;Hor;98.00;17.00;21.00;BHN;1.00;35.00;100.00;33.40;78.00;28.00;1.00;33.70;13.10;5.00;5.00
BH-55;3396880.00;2.00;Hor;98.00;19.00;19.00;BHN;1.00;35.00;99.00;32.80;80.00;27.00;1.00;35.40;12.60;5.10;5.00
BV-41;3440677.00;1.00;Sod;98.00;47.00;8.00;SBH;1.00;20.00;100.00;33.00;80.00;28.00;1.00;33.00;12.20;4.90;4.90
BV-42;3377197.00;2.00;Sod;98.00;47.00;9.00;SBH;1.00;35.00;104.00;33.80;82.00;30.00;1.00;36.20;12.00;5.10;4.90
BV-43;3440678.00;1.00;Sod;98.00;47.00;10.00;SBH;1.00;35.00;103.00;33.50;80.00;29.00;2.00;35.70;11.90;5.00;4.90
BV-44;3440679.00;1.00;Sod;98.00;47.00;11.00;SBH;1.00;35.00;104.00;33.60;82.00;30.00;3.00;37.20;13.30;5.20;5.10
8H-09;;2.00;Sod;98.00;47.00;6.00;SBH;1.00;20.00;100.00;34.60;77.00;28.00;1.00;35.20;12.80;5.00;4.90
H5-04;3313253.00;2.00;Sod;98.00;47.00;7.00;SBH;1.00;35.00;99.00;34.50;77.00;28.00;2.00;37.40;12.40;5.00;4.90
HB-00;3308504.00;1.00;Tak;98.00;27.00;5.00;SBH;1.00;35.00;101.00;34.50;74.00;31.00;1.00;33.00;13.20;5.20;4.90
HB-12;3308505.00;1.00;Tak;98.00;27.00;6.00;BNN;1.00;35.00;102.50;33.95;80.00;29.00;1.00;;12.20;5.00;4.90
HB-02;3308506.00;1.00;Tak;98.00;27.00;7.00;SBH;2.00;20.00;96.00;33.45;74.00;28.00;3.00;34.70;12.40;5.00;4.80
HB-03;3308507.00;1.00;Tak;98.00;27.00;7.00;BNN;1.00;20.00;103.00;34.00;82.00;31.00;1.00;36.70;12.80;5.10;5.00
HB-25;3308508.00;1.00;Tak;98.00;27.00;8.00;SBH;1.00;35.00;101.00;32.95;76.00;29.00;1.00;33.20;12.20;5.20;4.70
HB-18;3308509.00;1.00;Tak;98.00;27.00;9.00;BNN;1.00;35.00;100.00;33.10;78.00;29.00;1.00;32.40;12.90;5.00;4.90
HB-24;3308510.00;1.00;Tak;98.00;27.00;9.00;SBH;1.00;35.00;99.00;33.10;81.00;29.00;1.00;34.80;12.50;5.20;4.80
HB-08;3308511.00;1.00;Tak;98.00;27.00;10.00;SBH;1.00;35.00;99.00;31.60;73.00;29.00;1.00;34.00;12.60;5.20;4.90
HB-09;3308512.00;1.00;Tak;98.00;27.00;10.00;BNN;1.00;20.00;101.00;33.65;82.00;28.50;1.00;32.90;12.60;5.00;4.90
HB-07;3308513.00;1.00;Tak;98.00;27.00;11.00;SBH;1.00;35.00;102.50;34.25;81.00;30.00;1.00;35.00;13.00;5.00;4.80
HB-04;3308514.00;1.00;Tak;98.00;27.00;12.00;BNN;1.00;35.00;102.00;34.40;80.00;29.00;1.00;35.80;12.40;5.20;5.10
HB-05;3308515.00;1.00;Tak;98.00;27.00;13.00;SBH;1.00;35.00;102.00;34.20;80.00;30.00;1.00;35.10;12.80;5.20;5.10
HB-10;3308516.00;1.00;Tak;98.00;27.00;13.00;BNN;1.00;35.00;102.00;34.75;83.00;28.00;1.00;35.70;12.30;5.10;5.20
HB-11;3308517.00;1.00;Tak;98.00;28.00;7.00;SBH;1.00;20.00;97.00;34.30;80.00;26.00;1.00;34.00;12.70;5.10;4.80
HB-13;3308518.00;1.00;Tak;98.00;28.00;8.00;BNN;1.00;35.00;101.00;32.30;81.00;32.00;1.00;34.30;12.80;5.00;5.10
HB-14;3308519.00;1.00;Tak;98.00;28.00;9.00;SBH;1.00;35.00;100.00;33.40;80.00;28.00;1.00;33.10;12.80;5.20;4.90
HB-15;3308520.00;1.00;Tak;98.00;28.00;10.00;BNN;1.00;35.00;100.00;33.60;79.00;28.00;1.00;34.20;13.10;5.10;5.30
HB-17;3308521.00;1.00;Tak;98.00;28.00;11.00;SBH;1.00;35.00;99.40;33.20;78.00;28.50;1.00;32.30;12.20;4.90;5.00
HB-19;3308522.00;1.00;Tak;98.00;28.00;11.00;BNN;1.00;35.00;104.00;33.90;83.00;30.00;2.00;34.70;12.80;5.20;5.20
HB-20;3308523.00;1.00;Tak;98.00;28.00;12.00;SBH;1.00;35.00;104.00;33.70;82.00;30.00;2.00;36.80;12.40;5.10;5.00
HB-21;3308524.00;1.00;Tak;98.00;29.00;6.00;BHN;1.00;35.00;101.00;31.20;76.00;30.00;.00;32.30;11.60;4.90;4.90
HB-22;3308525.00;1.00;Tak;98.00;29.00;6.00;BNN;1.00;35.00;100.00;33.20;80.00;29.00;.00;32.30;12.10;5.00;4.90
HB-23;3308526.00;1.00;Tak;98.00;29.00;7.00;BHN;1.00;35.00;102.00;34.00;79.00;29.00;1.00;35.00;13.10;5.40;5.10
HB-27;3308527.00;1.00;Tak;98.00;29.00;8.00;BNN;1.00;35.00;102.00;33.40;79.00;28.00;1.00;34.80;13.10;5.20;5.20
HB-28;3308528.00;1.00;Tak;98.00;29.00;8.00;BHN;1.00;35.00;100.00;32.90;81.00;28.00;2.00;35.60;13.10;5.20;5.30
HB-29;3308529.00;1.00;Tak;98.00;29.00;11.00;BNN;1.00;35.00;103.50;33.15;80.00;30.50;2.00;35.20;13.30;5.20;5.30
HB-30;3308530.00;1.00;Tak;98.00;29.00;12.00;BHN;1.00;35.00;102.00;33.30;77.00;31.00;1.00;34.20;12.00;5.00;4.90
HB-33;3308531.00;1.00;Tak;98.00;38.00;14.00;BNN;1.00;30.00;103.00;35.15;79.00;31.00;1.00;38.60;13.80;5.00;5.10
HB-34;3308532.00;1.00;Tak;98.00;39.00;7.00;BNN;1.00;35.00;101.00;32.85;78.00;29.00;.00;29.60;11.80;4.90;5.10
HB-35;3308533.00;1.00;Tak;98.00;39.00;8.00;BNN;1.00;35.00;100.00;33.95;83.00;28.00;.00;33.60;13.90;5.00;4.90
HB-37;3308534.00;1.00;Tak;98.00;39.00;9.00;BNN;1.00;35.00;98.00;33.40;76.00;26.00;1.00;33.90;12.70;5.10;4.60
HB-38;3308535.00;1.00;Tak;98.00;39.00;11.00;JSI;1.00;35.00;102.00;34.10;82.00;29.50;1.00;33.10;12.20;5.10;5.10
HB-39;3308536.00;1.00;Tak;98.00;40.00;9.00;BNN;1.00;25.00;98.00;33.10;76.00;28.00;.00;33.40;12.90;5.10;4.80
HB-40;3308537.00;1.00;Tak;98.00;42.00;10.00;JSI;1.00;35.00;98.00;33.20;80.00;28.00;.00;34.90;12.90;;
HB-41;3308538.00;1.00;Tak;98.00;43.00;9.00;JSI;1.00;35.00;100.00;34.25;81.00;30.00;.00;35.20;13.00;5.10;4.90
HB-42;3308539.00;1.00;Tak;98.00;43.00;10.00;JSI;1.00;35.00;103.00;33.85;;29.00;.00;36.60;13.10;5.10;4.90
HB-54;3308540.00;1.00;Tak;98.00;46.00;7.00;JSI;1.00;35.00;100.00;35.10;66.00;28.00;1.00;37.80;12.80;5.10;5.10
HB-57;3308541.00;1.00;Tak;98.00;46.00;9.00;JSI;1.00;25.00;103.00;35.65;83.00;31.00;1.00;36.30;12.90;5.00;5.10
HB-58;3308542.00;1.00;Tak;98.00;46.00;11.00;JSI;1.00;35.00;102.00;34.35;82.00;28.00;1.00;36.40;13.10;5.10;5.10
HB-59;3308543.00;1.00;Tak;98.00;46.00;13.00;JSI;1.00;35.00;103.00;34.15;81.00;32.00;2.00;36.80;12.10;5.10;4.70
HB-70;3308544.00;1.00;Tak;98.00;46.00;14.00;JSI;1.00;35.00;101.00;33.90;;31.00;1.00;35.00;12.00;5.10;5.00
HB-71;3477501.00;1.00;Tak;98.00;49.00;10.00;JSI;1.00;35.00;102.00;33.30;82.00;;2.00;32.40;12.20;5.10;4.90
HB-72;3477502.00;1.00;Tak;98.00;49.00;12.00;JSI;2.00;20.00;97.00;32.40;81.00;30.00;1.00;30.00;12.90;5.00;4.80
HB-73;3477503.00;1.00;Tak;98.00;50.00;11.00;JSI;1.00;20.00;100.00;33.15;77.00;29.00;1.00;33.20;12.90;5.00;5.00
HB-74;3477504.00;1.00;Tak;98.00;50.00;12.00;JSI;1.00;20.00;101.00;33.95;78.00;31.00;1.00;34.70;12.10;5.10;5.00
HB-75;3477505.00;1.00;Tak;98.00;50.00;14.00;JSI;1.00;20.00;103.00;33.90;84.00;31.00;2.00;35.80;11.90;5.10;5.00
HB-77;3477506.00;1.00;Tak;98.00;50.00;17.00;JSI;2.00;35.00;95.00;33.00;72.00;27.00;.00;28.80;12.10;5.00;4.90
HB-78;3477507.00;1.00;Tak;98.00;50.00;18.00;JSI;1.00;35.00;103.00;34.95;78.00;30.00;1.00;35.80;12.80;5.40;5.80
HB-79;3477508.00;1.00;Tak;98.00;51.00;14.00;JSI;1.00;35.00;100.00;33.85;78.00;30.00;2.00;34.50;11.20;5.10;5.00
HB-80;3477509.00;1.00;Tak;98.00;52.00;8.00;JSI;2.00;25.00;96.00;32.50;77.00;29.00;1.00;28.20;12.50;5.00;5.10
HB-81;3477510.00;1.00;Tak;98.00;53.00;10.00;JSI;1.00;25.00;99.00;34.15;77.00;32.00;1.00;33.20;12.20;4.90;5.10
HB-82;3477511.00;1.00;Tak;98.00;53.00;11.00;SBH;1.00;35.00;100.00;33.90;80.00;29.00;1.00;34.80;13.20;5.00;5.00
HB-83;3477512.00;1.00;Tak;98.00;53.00;11.00;JSI;1.00;35.00;99.00;33.50;84.00;30.00;1.00;35.00;12.90;5.00;5.00
HB-84;3477513.00;1.00;Tak;98.00;54.00;10.00;JSI;2.00;35.00;98.00;33.90;77.00;;1.00;32.80;12.90;5.10;4.90
HB-85;3477525.00;1.00;Tak;98.00;55.00;11.00;JSI;2.00;35.00;94.00;32.15;75.00;27.00;1.00;28.70;12.10;5.00;5.00
HB-87;3477526.00;1.00;Tak;98.00;55.00;12.00;JSI;1.00;35.00;100.00;34.85;85.00;29.00;1.00;33.10;12.10;5.10;4.90
HB-88;3477527.00;1.00;Tak;98.00;55.00;13.00;JSI;1.00;35.00;98.00;34.05;78.00;28.00;.00;34.50;12.00;5.00;4.90
HB-89;3477533.00;1.00;Tak;98.00;58.00;8.00;JSI;1.00;35.00;104.00;35.60;82.00;34.00;1.00;36.00;12.80;5.20;5.10
H7-40;3395938.00;2.00;Tak;98.00;49.00;11.00;JSI;2.00;35.00;95.00;;75.00;28.00;1.00;26.80;12.20;4.90;4.90
HB-90;3477534.00;1.00;Tak;98.00;58.00;9.00;JSI;1.00;35.00;101.00;34.30;80.00;33.00;1.00;33.90;13.20;5.20;5.10
HB-91;3477560.00;1.00;Tak;98.00;68.00;12.00;JSI;2.00;30.00;94.00;32.65;74.00;26.00;1.00;30.10;12.50;5.10;5.00
HB-92;3477561.00;1.00;Tak;98.00;69.00;11.00;JSI;2.00;35.00;96.00;32.80;76.00;29.00;1.00;29.00;12.80;5.00;5.10
HB-93;3477404.00;1.00;Tak;98.00;74.00;6.00;JGE;;10.00;95.00;;;;2.00;29.40;;;
HB-94;3477406.00;1.00;Tak;98.00;89.00;8.00;RRD;2.00;25.00;92.00;;;;1.00;;;;
HB-99;3477400.00;1.00;Tak;98.00;46.00;12.00;TAN;1.00;35.00;105.00;33.60;80.00;33.00;1.00;36.40;12.70;5.00;4.90
HB-98;3477401.00;1.00;Tak;98.00;47.00;9.00;TAN;1.00;30.00;100.00;32.60;78.00;32.00;1.00;33.40;12.80;5.10;5.00
HB-97;3477402.00;1.00;Tak;98.00;47.00;11.00;TAN;1.00;25.00;104.00;33.90;80.00;33.00;1.00;34.60;12.70;5.10;5.10
H5-09;3397033.00;2.00;Arn;98.00;48.00;10.00;SBH;1.00;35.00;98.00;34.80;77.00;29.00;1.00;36.60;12.80;5.00;4.90
BV-49;3440683.00;1.00;Arn;98.00;48.00;10.00;SBH;1.00;35.00;99.00;32.00;78.00;28.00;1.00;32.20;12.60;5.10;4.90
BV-48;3440682.00;1.00;Pan;98.00;48.00;8.00;SBH;1.00;35.00;102.00;34.10;81.00;29.00;1.00;34.60;12.60;5.20;4.80
BV-50;3440684.00;1.00;Arn;98.00;48.00;11.00;SBH;1.00;35.00;102.00;32.90;81.00;30.00;2.00;35.50;12.10;5.10;4.80
BV-45;3440680.00;1.00;Pan;98.00;48.00;7.00;SBH;1.00;20.00;98.00;35.00;78.00;28.00;1.00;36.90;12.70;5.10;5.00
BV-47;3440681.00;1.00;Pan;98.00;48.00;7.00;SBH;1.00;35.00;102.00;33.90;80.00;30.00;1.00;32.00;11.40;5.00;4.80
BV-00;3440603.00;1.00;Ksd;98.00;35.00;7.00;BHN;1.00;35.00;102.00;32.80;80.00;32.00;3.00;36.60;13.20;5.00;4.90
BV-01;3440604.00;1.00;Ksd;98.00;35.00;12.00;BHN;1.00;35.00;102.00;33.30;80.00;30.00;1.00;33.60;12.70;5.20;4.80
BV-02;3440605.00;1.00;Ksd;98.00;35.00;13.00;BHN;1.00;35.00;97.00;32.80;76.00;27.00;1.00;32.10;12.00;5.10;5.00
BV-03;3440606.00;1.00;Ksd;98.00;36.00;8.00;BHN;1.00;20.00;101.00;34.10;82.00;30.00;1.00;34.10;12.40;5.10;5.00
BV-04;3440607.00;1.00;Ksd;98.00;36.00;13.00;BHN;1.00;20.00;102.00;34.30;81.00;31.00;1.00;36.30;12.40;5.00;4.90
HB-32;3440600.00;1.00;Olm;98.00;31.00;6.00;BNN;1.00;20.00;101.00;34.20;80.00;29.50;1.00;36.40;13.00;5.20;5.20
BV-94;3440601.00;1.00;Olm;98.00;31.00;7.00;BNN;1.00;20.00;101.00;33.95;82.00;29.00;1.00;32.20;12.80;5.10;5.20
BV-40;3440602.00;1.00;Olm;98.00;31.00;9.00;BNN;1.00;35.00;100.00;33.20;78.00;28.00;1.00;32.20;11.60;4.90;5.00
VB-48;3440609.00;1.00;Dat;98.00;43.00;11.00;TAN;1.00;35.00;101.00;34.00;75.00;31.00;1.00;34.50;12.80;5.00;5.00
VB-52;3440610.00;1.00;Dat;98.00;43.00;12.00;TAN;1.00;35.00;100.00;34.10;75.00;30.00;1.00;36.60;12.50;5.10;5.00
VB-53;3440611.00;1.00;Ost;98.00;44.00;11.00;TAN;1.00;20.00;100.00;33.15;76.00;30.00;1.00;35.00;12.60;5.00;4.90
V9-93;3439128.00;2.00;Kvi;98.00;87.00;10.00;MSR;2.00;25.00;96.00;33.75;78.00;28.00;3.00;34.50;13.00;5.50;5.20
H8-35;3431794.00;1.00;Kvi;98.00;80.00;8.00;MSR;1.00;20.00;100.00;34.00;78.00;27.00;4.00;35.30;12.80;5.20;5.10
H8-03;3431782.00;1.00;Kvi;98.00;72.00;9.00;BNN;2.00;20.00;93.00;33.15;67.00;21.00;1.00;30.80;13.10;5.10;5.30
H5-17;3423765.00;2.00;Kvi;98.00;69.00;7.00;TSN;2.00;30.00;97.00;33.25;75.00;29.00;1.00;28.20;12.10;5.00;5.40
H5-17;3423765.00;1.00;Kvi;98.00;36.00;11.00;BNN;2.00;30.00;97.00;33.45;74.00;28.00;1.00;;12.10;5.10;5.10
H5-17;3423765.00;2.00;Kvi;98.00;62.00;9.00;TSN;2.00;30.00;98.00;33.15;76.00;27.00;1.00;29.70;12.50;5.00;5.50
V9-83;3431594.00;2.00;Kvi;98.00;69.00;12.00;MSR;2.00;30.00;95.00;31.05;77.00;27.00;1.00;33.40;;5.30;5.20
V9-83;3431594.00;1.00;Kvi;98.00;49.00;16.00;……N;2.00;35.00;96.00;31.35;76.00;27.00;2.00;31.20;12.00;5.20;5.20
H5-83;3423562.00;1.00;Kvi;98.00;67.00;9.00;BNN;1.00;30.00;102.00;34.00;80.00;31.00;1.00;32.90;12.80;5.20;5.20
H7-04;;1.00;Kvi;98.00;15.00;9.00;……N;2.00;65.00;97.00;32.20;;29.00;2.00;33.60;11.30;4.90;5.10
V9-93;3439128.00;1.00;Kvi;98.00;48.00;11.00;……N;2.00;20.00;96.00;33.45;70.00;28.00;;;12.90;5.20;5.20
H3-00;3395950.00;1.00;Kvi;98.00;13.00;8.00;……N;1.00;50.00;98.00;33.90;79.00;28.00;1.00;33.30;11.80;5.10;4.90
H3-00;3395950.00;2.00;Kvi;98.00;62.00;8.00;BNN;1.00;50.00;98.50;33.80;;;1.00;32.20;;;
H3-90;3402149.00;1.00;Kvi;98.00;15.00;14.00;……N;2.00;50.00;98.00;33.05;75.00;29.00;4.00;36.10;11.20;5.00;5.30
H4-34;3423511.00;1.00;Kvi;98.00;46.00;10.00;MSR;2.00;40.00;94.00;31.90;74.00;27.00;1.00;;12.30;5.30;5.50
H4-57;3423518.00;1.00;Kvi;98.00;11.00;9.00;……N;1.00;40.00;100.00;34.90;81.00;29.00;2.00;34.60;12.60;5.00;
H4-82;3423630.00;1.00;Kvi;98.00;17.00;10.00;……N;2.00;40.00;96.00;32.05;73.00;28.00;1.00;29.60;12.00;5.00;5.30
H5-00;3423793.00;1.00;Kvi;98.00;24.00;11.00;……N;1.00;30.00;100.00;33.35;75.00;30.00;1.00;34.60;13.00;5.10;5.00
H5-00;3423793.00;2.00;Kvi;98.00;34.00;7.00;BNN;1.00;30.00;100.00;33.40;79.00;29.00;.00;35.00;;;
H5-01;3423696.00;1.00;Kvi;98.00;24.00;7.00;……N;1.00;30.00;99.00;33.15;76.00;30.00;2.00;34.00;11.90;5.10;5.00
H5-01;3423696.00;2.00;Kvi;98.00;34.00;7.00;BHN;1.00;30.00;99.00;33.15;76.00;30.00;1.00;33.20;11.70;5.00;4.90
H5-05;3423783.00;1.00;Kvi;98.00;17.00;10.00;……N;1.00;30.00;102.00;34.00;80.00;29.00;2.00;34.60;12.30;5.20;4.90
H5-05;3423783.00;2.00;Kvi;98.00;27.00;8.00;BHN;1.00;30.00;102.00;33.95;80.00;32.00;.00;33.30;13.10;5.00;4.80
H5-30;3423551.00;1.00;Kvi;98.00;13.00;15.00;……N;1.00;30.00;101.00;33.75;;29.00;3.00;35.60;11.90;5.20;5.00
H5-38;3431718.00;1.00;Kvi;98.00;53.00;7.00;BNN;1.00;30.00;100.00;33.10;;28.00;1.00;32.70;;;
H5-39;3431717.00;1.00;Kvi;98.00;62.00;8.00;BNN;1.00;30.00;103.00;33.90;80.00;28.00;.00;34.50;10.90;4.90;5.00
H5-45;3431702.00;1.00;Kvi;98.00;13.00;8.00;……N;1.00;30.00;100.00;32.95;78.00;28.00;2.00;34.40;13.80;5.00;5.30
H5-77;3431710.00;1.00;Kvi;98.00;18.00;8.00;……N;1.00;30.00;103.00;34.25;84.00;30.00;2.00;34.60;12.60;5.20;5.00
H5-84;3423550.00;1.00;Kvi;98.00;14.00;10.00;……N;2.00;30.00;97.00;33.00;76.00;29.00;2.00;31.00;12.00;4.90;5.00
H7-23;3397037.00;1.00;Kvi;98.00;60.00;7.00;SBH;2.00;30.00;96.50;31.70;76.00;26.00;1.00;27.60;12.70;5.10;5.00
H7-41;3377753.00;1.00;Kvi;98.00;62.00;9.00;BNN;2.00;95.00;99.00;33.90;76.00;30.50;1.00;32.20;12.70;4.90;5.10
H8-04;3431930.00;1.00;Kvi;98.00;40.00;10.00;SBH;2.00;20.00;93.00;31.70;70.00;29.00;2.00;34.40;13.10;5.05;4.80
H8-09;3431840.00;1.00;Kvi;98.00;25.00;7.00;HWL;1.00;20.00;97.50;32.80;78.00;27.00;1.00;30.10;13.10;5.20;4.90
H8-10;3431787.00;1.00;Kvi;98.00;34.00;8.00;DHT;1.00;20.00;98.00;33.40;78.00;29.00;.00;32.70;13.20;5.30;5.10
H8-23;3431946.00;1.00;Kvi;98.00;41.00;9.00;……N;2.00;20.00;97.00;32.20;73.00;31.00;1.00;27.20;12.30;5.10;5.20
H8-37;3431959.00;1.00;Kvi;98.00;53.00;7.00;BNN;2.00;20.00;98.00;33.70;72.00;29.50;2.00;36.40;13.60;5.10;5.10
H8-39;3431943.00;1.00;Kvi;98.00;41.00;6.00;……N;1.00;20.00;102.00;33.00;78.00;31.00;1.00;34.00;12.80;5.10;5.00
H8-39;3431943.00;2.00;Kvi;98.00;50.00;10.00;……N;1.00;20.00;102.00;33.00;80.00;30.00;1.00;33.00;12.90;5.20;5.10
